28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
4944834,1,6765293,1,2975358,1,6502729,1,6204159,1,9654425,1
6276882,1,2660874,1,5841630,1,5544654,1,7193136,1,5143618,1
9035763,1,8053810,1,3252757,1,9457183,1,8232699,1,5470082,1
7466392,1,2653411,1,11705457,1,11257500,1,4795349,1,3932823,1
7461219,1,10002951,1,10187380,1,3856583,1,6448579,1,11485514,1
2050149,1,9032008,1,5332771,1,2746749,1,3742428,1,11965593,1
5447710,1,9940794,1,6807788,1,8174300,1,7847777,1,3075122,1
9104266,1,8650596,1,3595685,1,6763522,1,8057414,1,2498465,1
5957008,1,5571422,1,10152472,1,5464631,1,8210133,1,6684716,1
2176910,1,7114019,1,5299427,1,7886100,1,5616110,1,10839208,1
10770069,1,4837094,1,11039275,1,4238701,1,5024195,1,6347691,1
4266730,1,3434147,1,8613729,1,5055654,1,5437016,1,2903705,1
8199392,1,7452875,1,7865658,1,9400529,1,11939970,1,5780508,1
11805570,1,4250145,1,11044493,1,10334357,1,8224370,1,4157244,1
7612946,1,7910559,1,8460088,1,6114831,1,3430563,1,6402934,1
11908441,1,2225716,1,8882028,1,3953512,1,6724809,1,2081715,1
5033020,1,5989756,1,7212962,1,3381810,1,4239307,1,4606333,1
7832986,1,10143484,1,3948472,1,6249223,1,8021590,1,388258,1
3955366,1,3475468,1,6830608,1,11497753,1,5836379,1,8934146,1
6087270,1,11334056,1,4936843,1,8211289,1,7859116,1,7790949,1
6824986,1,6903595,1,9111640,1,7821209,1,8620119,1,3239588,1
5746355,1,8658480,1,5822487,1,4454745,1,2622871,1,7856144,1
3777129,1,9467603,1,3762075,1,8275419,1,3786091,1,10947064,1
10291903,1,6301681,1,8772539,1,6854963,1,10858463,1,8515262,1
8148849,1,5404087,1,11719575,1,9113278,1,2157084,1,11446596,1
2159800,1,3706657,1,7863557,1,2556726,1,8320657,1,11825466,1
7077798,1,5093451,1,2301283,1,7474281,1,7341045,1,6490183,1
8650596,1,7063353,1,4169924,1,10195964,1,5741395,1,7494740,1
7783677,1,8745627,1,11416127,1,9518393,1,9470392,1,2745833,1
6334607,1,333647,1,7438517,1,2740089,1,2425836,1,7504244,1
3291169,1,4238701,1,2437714,1,8023827,1,10938995,1,6811451,1
8432307,1,7463100,1,2167364,1,8767577,1,5852538,1,7788559,1
11669612,1,5918756,1,3887689,1,6689554,1,5316106,1,4614971,1
5718013,1,7570085,1,6866865,1,4861619,1,10889948,1,6468957,1
7276004,1,7522920,1,9798581,1,9392412,1,4296758,1,5101113,1
2425849,1,4035901,1,10978510,1,9887010,1,5804995,1,7118482,1
5701930,1,7258657,1,6036795,1,8206237,1,6694837,1,6932442,1
3528654,1,8293832,1,10477335,1,7483858,1,8480207,1,7102953,1
9400231,1,6370513,1,3790833,1,11735543,1,2066564,1,3425210,1
6449747,1,5678183,1,5997271,1,10065446,1,5973989,1,4876714,1
3790833,1,10062900,1,3875557,1,3723733,1,3535258,1,10572860,1
5486385,1,3038346,1,6678821,1,10172807,1,8191405,1,10960406,1
3160520,1,5278064,1,5699694,1,7559892,1,9891885,1,2637889,1
3025301,1,6216872,1,8566852,1,8981951,1,9323307,1,5442904,1
6251872,1,11170971,1,6193887,1,7764719,1,8844541,1,10987743,1
6944750,1,6555553,1,5217376,1,3565246,1,5502570,1,9507915,1
2996983,1,252388,1,4918068,1,6866865,1,7082538,1,8902429,1
4906322,1,2078718,1,7262226,1,9424891,1,2556726,1,3279030,1
8531246,1,10718903,1,11577415,1,7104220,1,10174294,1,2395954,1
10317362,1,9090225,1,5532001,1,11629234,1,11420717,1,7924531,1
9538766,1,2039224,1,2260504,1,3197833,1,9562228,1,3426613,1
2748179,1,3199869,1,3667296,1,8677261,1,6494037,1,5992965,1
5471902,1,2253471,1,2648143,1,9802237,1,4710265,1,5057098,1
6648129,1,4983301,1,9621495,1,11965842,1,4842884,1,7542052,1
9431863,1,9955688,1,7039697,1,6903606,1,2041623,1,3306156,1
3413976,1,11838239,1,4725360,1,5855304,1,8655584,1,3692772,1
3587907,1,6483315,1,10882281,1,11581400,1,4165873,1,5207519,1
8051538,1,5133845,1,9694408,1,11624830,1,5022847,1,4774481,1
7298293,1,4157244,1,3926393,1,5200558,1,5244861,1,9932571,1
8352927,1,10209997,1,4806596,1,6755432,1,9545866,1,6216941,1
5913323,1,2610107,1,7208295,1,10986183,1,9392412,1,8485688,1
2476845,1,7525739,1,2584931,1,11043391,1,10035272,1,6821204,1
2261238,1,7825239,1,7225113,1,2253471,1,5472603,1,2079285,1
9082928,1,11804681,1,6961072,1,4277297,1,8352613,1,10923529,1
4355001,1,10765959,1,4222877,1,10601258,1,7628928,1,7887934,1
9281870,1,5054676,1,11256684,1,2804543,1,10120855,1,2157084,1
2378204,1,11632866,1,9321770,1,9767582,1,6154932,1,11810012,1
8019826,1,6524664,1,10124198,1,9545866,1,11789032,1,2977997,1
6733442,1,2291844,1,8316513,1,6589499,1,2815083,1,11597295,1
3850686,1,11454818,1,7146796,1,7941870,1,11858854,1,2054923,1
10620734,1,3571546,1,7211443,1,4954052,1,9520138,1,2649368,1
9218989,1,10675365,1,2938893,1,11250556,1,7753093,1,8781023,1
11862480,1,6709016,1,6929850,1,8046972,1,11849330,1,11223573,1
4154277,1,11911985,1,9320033,1,10975026,1,9758449,1,10390833,1
4382972,1,2135476,1,8464991,1,5250007,1,2236248,1,11650016,1
4774481,1,11933405,1,5460965,1,7475401,1,9498306,1,3134607,1
8802887,1,6492674,1,3544818,1,11484776,1,6664238,1,7004391,1
6595667,1,5278470,1,8369078,1,8329185,1,4520223,1,5594355,1
3083965,1,2864951,1,10149802,1,11607335,1,6162806,1,11553444,1
7613712,1,8099282,1,8985473,1,11097063,1,7406453,1,7230477,1
3077660,1,3727114,1,2553171,1,3316911,1,9241778,1,5360264,1
4544093,1,7678959,1,5581652,1,6426201,1,8520457,1,5372446,1
5314954,1,8895514,1,9231480,1,3557818,1,5299318,1,6426772,1
10334357,1,4107089,1,9130970,1,2571283,1,11362821,1,4736847,1
9661567,1,11814313,1,4958669,1,5273038,1,11760206,1,5243416,1
11704787,1,6064248,1,5836379,1,5866998,1,8876036,1,8131339,1
10772148,1,2365958,1,5468755,1,4125965,1,8164240,1,11859974,1
8450223,1,11839261,1,6525145,1,3118106,1,10648266,1,11912672,1
6381781,1,5970345,1,9628479,1,4816654,1,7461206,1,3812822,1
8881666,1,2325213,1,8796042,1,2463386,1,9962846,1,2374727,1
7602693,1,2232316,1,8681218,1,10385873,1,11189360,1,10397460,1
7384237,1,8253404,1,4850926,1,4817062,1,5234840,1,9458911,1
5145077,1,5364928,1,8265728,1,11989587,1,5948975,1,5910022,1
7999261,1,9244164,1,4985478,1,4005380,1,10515535,1,3547942,1
4562512,1,3208764,1,4200845,1,2856442,1,4197565,1,9820565,1
3356704,1,6278036,1,11888259,1,5158713,1,2977714,1,11340951,1
8142486,1,2316893,1,5657233,1,2249872,1,5296902,1,7236137,1
2133919,1,5620171,1,6914680,1,419563,1,4544393,1,9151534,1
9255413,1,3926393,1,2796558,1,7964611,1,4918068,1,9916370,1
11335053,1,2926166,1,2020899,1,11321663,1,5899533,1,7664152,1
4053510,1,7477881,1,2782822,1,11188134,1,7294228,1,11814313,1
11127543,1,7465639,1,2101828,1,2958356,1,8615970,1,3964504,1
9819050,1,5206865,1,11160531,1,7787188,1,10188231,1,2459966,1
4282362,1,3397554,1,11465403,1,8488249,1,10607857,1,11583803,1
7852081,1,7271809,1,2581775,1,7286036,1,10467931,1,6334474,1
9461367,1,9287216,1,9664845,1,2560527,1,3293644,1,9960270,1
6580704,1,9076190,1,9924728,1,10288781,1,7229724,1,11193313,1
11802234,1,7863557,1,2008043,1,4997781,1,4785588,1,4350262,1
11216466,1,6821628,1,6633492,1,6988482,1,3547942,1,6983371,1
2677514,1,8207909,1,7800698,1,5674513,1,10384250,1,7162670,1
9913015,1,9363449,1,10133612,1,10452224,1,10290559,1,10382353,1
6592490,1,10430903,1,4728982,1,8872990,1,7997188,1,4144745,1
5244861,1,9294788,1,8481191,1,6460023,1,10065878,1,2928679,1
3972057,1,7962383,1,3430563,1,11320323,1,10367092,1,11514995,1
5810112,1,4945136,1,11723799,1,494115,1,2834094,1,6373796,1
2367602,1,10772152,1,6501956,1,9909983,1,3988709,1,3394533,1
8444974,1,2071193,1,6844783,1,10436710,1,8267723,1,7356978,1
5992965,1,8872635,1,6168298,1,10923150,1,10343893,1,4655071,1
11453730,1,11274756,1,4301408,1,10534482,1,3063085,1,8094073,1
3921163,1,7461219,1,9968443,1,5744144,1,10306708,1,250090,1
9500201,1,11450183,1,5799819,1,4723184,1,6276882,1,7265829,1
8602881,1,9759974,1,3090669,1,9624593,1,6628138,1,7476511,1
8203206,1,7613712,1,3838644,1,8708101,1,6493254,1,2684179,1
3397554,1,10454333,1,2395757,1,11435542,1,8167432,1,4483064,1
11091648,1,3626485,1,8615978,1,7706307,1,4131521,1,8336973,1
8183484,1,11996574,1,7387869,1,8644401,1,4348910,1,10321562,1
4127217,1,5869091,1,5225066,1,5876245,1,5207519,1,2639737,1
11154146,1,5688297,1,7578444,1,9834132,1,7728281,1,7112330,1
9160946,1,5176499,1,10617841,1,4933647,1,3833971,1,3598205,1
5656076,1,10613631,1,7962383,1,4265536,1,4283555,1,2294150,1
9752306,1,10724590,1,4293567,1,2751884,1,6888726,1,9898922,1
6930316,1,11179546,1,7834526,1,3462340,1,8161979,1,4100498,1
9746792,1,3692772,1,6167928,1,9205454,1,8140775,1,11075716,1
9616684,1,9688436,1,2473887,1,9738693,1,6046474,1,5972246,1
7669495,1,5176465,1,9872510,1,2861646,1,8945283,1,4940192,1
8803721,1,4433898,1,6627282,1,10793960,1,8980923,1,5269957,1
4540095,1,9900327,1,2117806,1,9315663,1,8664158,1,3557821,1
7022621,1,10074223,1,5746355,1,10242163,1,10056532,1,9317065,1
6707869,1,6136201,1,4885552,1,11911985,1,4586608,1,3264245,1
8578577,1,6934389,1,8071489,1,10507121,1,2786634,1,9920249,1
6233857,1,8406735,1,9869682,1,8260305,1,2183042,1,9377490,1
8539694,1,10029091,1,6281367,1,5518544,1,6621048,1,3570735,1
2567491,1,5769962,1,4816654,1,9172695,1,2496850,1,10140436,1
11989587,1,4625550,1,5198985,1,11144812,1,10590675,1,9278260,1
6197490,1,4926621,1,6301681,1,9241533,1,8680061,1,9065004,1
8469356,1,10114989,1,9900327,1,6371128,1,2181253,1,9070690,1
11802644,1,3813321,1,7062832,1,8378631,1,11261433,1,2161083,1
7846522,1,9947646,1,10290738,1,2529468,1,8896360,1,11484776,1
11481407,1,3712092,1,9778763,1,3061779,1,10715307,1,7330964,1
2135023,1,11471468,1,2036908,1,9161767,1,4362425,1,11529267,1
7322005,1,9976254,1,9448483,1,2675189,1,8404377,1,11254823,1
8529168,1,6062408,1,2229834,1,9554756,1,11415635,1,2642951,1
11920513,1,8195817,1,7465088,1,10507002,1,5149402,1,4692034,1
11624891,1,8661335,1,2186881,1,6134193,1,5546206,1,9616684,1
5992834,1,6561366,1,8824814,1,11961207,1,367711,1,8077762,1
10433734,1,4939609,1,6836601,1,6414811,1,7533971,1,4467919,1
7614300,1,2042500,1,6451386,1,2604224,1,5620051,1,8640326,1
4998339,1,9525632,1,2673882,1,4769753,1,2707187,1,3881375,1
3079783,1,11683939,1,4628356,1,9609366,1,11048582,1,8844733,1
8298264,1,2157084,1,7755314,1,11862480,1,9114085,1,9982780,1
3524067,1,6074791,1,2179948,1,4632891,1,11204540,1,6977832,1
10522411,1,9461367,1,9724436,1,10765959,1,9869298,1,9580818,1
4298917,1,11467088,1,11000859,1,9654425,1,5554410,1,5509952,1
7712737,1,7863747,1,4655071,1,8782430,1,9543011,1,10683035,1
11620992,1,5629228,1,9388216,1,2335165,1,4012353,1,3643833,1
9846742,1,9366593,1,8703873,1,11104909,1,7342881,1,9746430,1
4497257,1,7353505,1,7664448,1,4633002,1,8263314,1,9370816,1
8909804,1,2266358,1,10688155,1,7993373,1,9948049,1,2733233,1
10202933,1,8703873,1,6929670,1,3234891,1,7996622,1,11951255,1
5745195,1,4614971,1,10346808,1,3734986,1,8046972,1,8207051,1
6365794,1,2454898,1,10214297,1,3646656,1,6404938,1,11805570,1
8550770,1,10783217,1,2633115,1,3979688,1,9753739,1,4167300,1
7520202,1,6349159,1,4901040,1,11087538,1,11951255,1,7732385,1
5919031,1,9508046,1,6821628,1,2859308,1,2740353,1,11524294,1
5585493,1,3578942,1,2365034,1,9686654,1,5998780,1,6111484,1
3449401,1,5948529,1,9834132,1,2896545,1,3865163,1,8243058,1
4249276,1,2035382,1,6670790,1,4526099,1,9979509,1,2563376,1
5101113,1,4323149,1,6368505,1,8859771,1,3707150,1,5913658,1
6036559,1,11029407,1,8769125,1,10298712,1,10440190,1,3122425,1
10840809,1,8844541,1,8967018,1,11619448,1,9379615,1,11961207,1
10783217,1,9356137,1,7851798,1,10199808,1,6933287,1,7016956,1
6810869,1,6334654,1,11632866,1,9378570,1,9819385,1,4594846,1
8504040,1,11927375,1,4085508,1,8172491,1,9762948,1,2245054,1
9002480,1,9652800,1,4362425,1,4196842,1,5942692,1,9013488,1
3088501,1,11509464,1,10033439,1,10990529,1,10816227,1,5925609,1
11037142,1,5022124,1,6752491,1,6944750,1,7480396,1,3223621,1
3705235,1,6376990,1,6773954,1,7848807,1,2697755,1,3254311,1
10472335,1,9731638,1,345413,1,11156593,1,3393685,1,6536190,1
3570735,1,6622188,1,4405136,1,9224193,1,10688468,1,636876,1
10692448,1,5242265,1,7494555,1,11760206,1,10740300,1,7475401,1
8491805,1,10502951,1,3285463,1,11118358,1,6947425,1,10470841,1
10157883,1,5530581,1,6872256,1,5276425,1,8531246,1,4181038,1
2999235,1,4304240,1,5496036,1,9625493,1,7481468,1,10351589,1
8784766,1,8687148,1,5206865,1,9566324,1,4706935,1,8769125,1
5741395,1,8450223,1,6811463,1,6286663,1,11842847,1,8500761,1
8642341,1,10023494,1,3633339,1,5965576,1,7488749,1,6254616,1
6829872,1,10024097,1,4898408,1,4076650,1,3807521,1,3400473,1
8449645,1,4053510,1,4371265,1,9362900,1,4037398,1,9642968,1
6183870,1,8152505,1,2749234,1,7206010,1,7408454,1,6289023,1
11629342,1,11230876,1,6330700,1,5382563,1,7210767,1,7471561,1
2162123,1,6008874,1,11288724,1,10783484,1,9032008,1,10103250,1
3541265,1,10864315,1,516748,1,3277849,1,6962157,1,7510671,1
2405099,1,3535258,1,9304686,1,3264245,1,3975132,1,9979213,1
11901046,1,10661673,1,8575324,1,10917951,1,11960252,1,5075557,1
9336992,1,9713346,1,9243217,1,6198702,1,10912766,1,6149496,1
5904834,1,11629613,1,4631251,1,7115885,1,4889597,1,3040719,1
4674996,1,9783674,1,6029299,1,11560525,1,4945060,1,9030475,1
5158735,1,8666327,1,7471561,1,4212564,1,7255604,1,10441143,1
8780913,1,7379704,1,4235398,1,11242551,1,11312496,1,6302028,1
5811549,1,3698175,1,2115421,1,4604000,1,3280364,1,8885413,1
7230477,1,5681687,1,3636106,1,10743132,1,4096251,1,10879596,1
3695269,1,10408707,1,10819775,1,5670197,1,4061331,1,6474224,1
8558778,1,8791703,1,2835990,1,5246986,1,4497257,1,11189360,1
6562909,1,11935916,1,6808214,1,8919537,1,8137181,1,2439077,1
5749801,1,3143421,1,10731945,1,6808214,1,9515403,1,10714009,1
3543774,1,4264265,1,10252831,1,8347428,1,5162028,1,9538179,1
8313271,1,3738528,1,3522001,1,7763747,1,7270074,1,4344303,1
5939473,1,11720916,1,8802887,1,4157536,1,9294192,1,4533061,1
10446033,1,10096064,1,10612366,1,3629188,1,9556943,1,11655767,1
5853591,1,4130815,1,6527606,1,5111268,1,10778162,1,8974939,1
3695695,1,9998318,1,8676489,1,7375926,1,7660998,1,7765239,1
9892609,1,11948343,1,4787951,1,11953468,1,10994242,1,7232414,1
4323149,1,6370688,1,4159533,1,6290474,1,8923831,1,7798284,1
3298741,1,6400619,1,2255408,1,11281389,1,2851009,1,9064996,1
6496345,1,8247868,1,2365958,1,11618479,1,7218035,1,3415546,1
3182365,1,6062397,1,8982124,1,6334654,1,6655961,1,9315225,1
2964759,1,8860313,1,9415388,1,9890499,1,11650016,1,9056819,1
4811037,1,9664845,1,10926375,1,4270335,1,10783059,1,7606559,1
9362900,1,4383925,1,9209378,1,3047552,1,3564125,1,3810267,1
5269957,1,2524479,1,3726170,1,5806435,1,10639604,1,11295644,1
6008874,1,2459966,1,2420278,1,3164091,1,4567564,1,9243217,1
3075336,1,9603138,1,5225430,1,11632866,1,6411992,1,2246055,1
3194588,1,11675480,1,5372446,1,3548461,1,4866584,1,9449752,1
2134146,1,2028391,1,11671068,1,3351558,1,11735543,1,10974809,1
10699408,1,3326927,1,7407019,1,6666248,1,9111640,1,2470643,1
5554833,1,5381932,1,4692727,1,11324913,1,11758264,1,6319698,1
4526099,1,8237685,1,3324823,1,5252837,1,4123570,1,7178376,1
6103796,1,4861527,1,4883167,1,2942583,1,10289049,1,3815820,1
2557106,1,9001639,1,11826381,1,2039224,1,10069321,1,2992066,1
9295560,1,5808303,1,4932407,1,6116635,1,7146309,1,10224888,1
9024931,1,11558499,1,3531148,1,5364378,1,7788559,1,11294276,1
9406436,1,11688338,1,8124129,1,3947371,1,2926166,1,11163206,1
8266974,1,3856583,1,10791343,1,6506452,1,3588353,1,3849352,1
3109824,1,4100498,1,9220898,1,5048632,1,3476344,1,5991852,1
8238555,1,7219871,1,5930989,1,2431923,1,6903479,1,7365623,1
3553228,1,3595738,1,7493092,1,7522110,1,2139220,1,11786993,1
5509952,1,4989730,1,11948343,1,9995955,1,5970581,1,2261649,1
6274990,1,9591707,1,11383689,1,8507877,1,9983877,1,4473965,1
10110360,1,7138781,1,9543429,1,4061565,1,6483223,1,4502462,1
9625626,1,4042150,1,11173107,1,10758885,1,3971135,1,5826462,1
4817062,1,4495748,1,10096263,1,3215595,1,7231811,1,7456281,1
8376920,1,10387144,1,7417474,1,9664027,1,8325238,1,3798071,1
2325213,1,10778604,1,10005304,1,2278739,1,6285218,1,7005102,1
4489122,1,7222909,1,7832382,1,2076285,1,3140980,1,3602028,1
9128227,1,4573986,1,5380322,1,7653074,1,2225906,1,8055284,1
9959686,1,8791643,1,7174195,1,10063186,1,2521346,1,3703830,1
4322572,1,3364684,1,7053101,1,5733826,1,2661549,1,5432068,1
7099965,1,9483695,1,4703033,1,10670711,1,10802976,1,6365794,1
4548586,1,9409124,1,6965312,1,6042645,1,4853788,1,10987003,1
9517608,1,5225430,1,6212611,1,6179086,1,8125501,1,2352012,1
2608952,1,3210834,1,9343921,1,4296641,1,4689669,1,2767991,1
4600980,1,2161083,1,4142345,1,11753498,1,4937790,1,2876083,1
3498007,1,3579406,1,5870865,1,5251387,1,7712737,1,6401939,1
3930032,1,7944857,1,3646305,1,10274991,1,2819928,1,11770591,1
11151905,1,7674315,1,3396941,1,6580704,1,10427971,1,4870813,1
5084563,1,4519228,1,11157859,1,8669492,1,3379273,1,2882582,1
6236546,1,4197699,1,8676762,1,2115624,1,6207494,1,7464062,1
4816654,1,5518544,1,6786274,1,10846779,1,4247639,1,9738693,1
2115421,1,7877761,1,10722992,1,10472105,1,5022275,1,5648693,1
9098715,1,4298917,1,5247311,1,11290490,1,6334607,1,5591199,1
8085128,1,8131339,1,7062755,1,5855127,1,9393509,1,10063186,1
2610527,1,7336940,1,3976782,1,5627401,1,4817549,1,10398043,1
7054813,1,4944834,1,5688856,1,10765215,1,8993127,1,8230461,1
3172823,1,4778900,1,2262617,1,7225113,1,11838715,1,4506588,1
10077386,1,11474309,1,226326,1,2941056,1,11901828,1,11171441,1
2039224,1,4985478,1,4812291,1,6003550,1,6410313,1,5719882,1
7397324,1,8647753,1,4817549,1,9496107,1,5783572,1,6105034,1
9112093,1,6453618,1,6262140,1,11183192,1,3237342,1,9923731,1
7210767,1,4257481,1,7056517,1,3915960,1,5809124,1,5879091,1
3903052,1,11322708,1,6232518,1,5622030,1,10129041,1,5718013,1
11398623,1,9190428,1,4533061,1,8328204,1,9832378,1,7366809,1
2597332,1,6920829,1,8152505,1,10723629,1,9002480,1,10947390,1
9301836,1,11869133,1,8309631,1,5495748,1,9892852,1,9011278,1
2263064,1,4813316,1,10441143,1,9400016,1,3161489,1,7992270,1
9807301,1,5783888,1,6319162,1,6565484,1,8775087,1,3947417,1
4304240,1,8660426,1,10967193,1,2061887,1,11873279,1,8046972,1
11163037,1,10130907,1,3050558,1,6115117,1,3372753,1,3617490,1
11593768,1,10790714,1,7825239,1,2055312,1,8064814,1,4681822,1
9464154,1,6182191,1,8174866,1,2975676,1,9230631,1,9033054,1
10673322,1,7387639,1,6505941,1,4696502,1,3431365,1,7941995,1
10820898,1,6541778,1,10467931,1,2413034,1,4210722,1,9366597,1
11159615,1,11651391,1,10731183,1,11153676,1,2742553,1,6850056,1
4809722,1,2068966,1,2875699,1,6273842,1,2663686,1,11939389,1
8647163,1,6336753,1,8276566,1,11999202,1,2008043,1,5469242,1
4100545,1,7538312,1,11259493,1,2714165,1,6347075,1,6338644,1
4024093,1,8738446,1,5620627,1,5702054,1,5903640,1,9094777,1
3826805,1,10194771,1,10312551,1,11810585,1,3828944,1,2943453,1
9343032,1,10888696,1,3879746,1,11322680,1,10335483,1,2849108,1
6334474,1,11704222,1,10674293,1,5799356,1,6320309,1,3711282,1
7837136,1,3851241,1,10324108,1,6948976,1,6212611,1,9586845,1
9728617,1,3075122,1,6937065,1,5726795,1,2722287,1,7183570,1
8263314,1,2911496,1,11167524,1,6492973,1,9197505,1,6114831,1
11983188,1,6608820,1,4316914,1,3404303,1,8966723,1,8484404,1
8055284,1,7868258,1,4984122,1,4327043,1,10135348,1,2745162,1
6815822,1,11314676,1,6459694,1,2716198,1,2656913,1,7514050,1
11021186,1,9059941,1,6273195,1,3651349,1,3757470,1,7387869,1
7089564,1,8505803,1,4156372,1,2395840,1,7452178,1,6198054,1
11587034,1,8676762,1,3822274,1,8221679,1,3609104,1,3636106,1
5563343,1,11475486,1,6920068,1,9640926,1,2524479,1,8579235,1
7004212,1,11295112,1,8743881,1,3025234,1,6218615,1,4434131,1
10281592,1,3169400,1,11137292,1,7141856,1,7949912,1,6858066,1
11164576,1,11383689,1,2360996,1,9924728,1,7189975,1,2475819,1
8185799,1,10195964,1,2116130,1,11566403,1,3234327,1,6610804,1
11869077,1,2993223,1,10262150,1,4936843,1,4864565,1,3714065,1
11317187,1,2492094,1,9219638,1,5226593,1,9162500,1,11656608,1
4939609,1,7647105,1,11678349,1,3025301,1,11729877,1,7465087,1
4711450,1,3444378,1,6648129,1,2420278,1,10648426,1,5655651,1
2781986,1,3286240,1,4553314,1,3740980,1,7966422,1,9080579,1
9064996,1,8161978,1,9439828,1,6527606,1,6591657,1,4666712,1
11762436,1,9445337,1,3677611,1,2593422,1,3061517,1,2214182,1
8131401,1,2941056,1,2358838,1,6602934,1,9135388,1,7176342,1
3746200,1,8446369,1,7529902,1,10791040,1,4556654,1,7631825,1
7356875,1,6246456,1,8094092,1,7231811,1,2943242,1,7063353,1
7177426,1,10070438,1,11490090,1,4756121,1,4936109,1,10012358,1
9999030,1,6903681,1,7846052,1,7368791,1,5511659,1,3393382,1
8618200,1,2734461,1,2214521,1,4071785,1,5057044,1,396685,1
11979238,1,7408273,1,8199392,1,6991230,1,5158735,1,8867692,1
3481400,1,2728768,1,3120852,1,6334474,1,9809705,1,4217995,1
6127794,1,9271786,1,4864565,1,3383867,1,9525632,1,9170723,1
9686939,1,3867369,1,4755426,1,4686134,1,10563518,1,5245166,1
3252617,1,4536086,1,4738777,1,5745195,1,5048632,1,7408454,1
7284468,1,8712328,1,10984032,1,3281046,1,10228534,1,9851021,1
2118327,1,4553314,1,5562874,1,8122172,1,2992066,1,10097469,1
7965593,1,7744308,1,4065685,1,11929323,1,4755950,1,10241865,1
7643313,1,9320102,1,4624599,1,4307409,1,11543132,1,8182174,1
6364003,1,10596784,1,8293871,1,2670874,1,8489625,1,2373675,1
7572987,1,7588802,1,5042607,1,9259794,1,3418573,1,4716973,1
9867458,1,9490712,1,2808514,1,9628479,1,9846742,1,9077945,1
8298090,1,5919031,1,6493441,1,10879596,1,7703772,1,6080977,1
10958521,1,6305142,1,3740980,1,9478723,1,5831089,1,2353048,1
7597850,1,8945276,1,4416647,1,2281270,1,10546811,1,10216207,1
2246055,1,7089564,1,11656608,1,11246855,1,7033951,1,4639708,1
6615684,1,7722473,1,3480469,1,5629399,1,7066261,1,3182031,1
3423260,1,6183613,1,7980293,1,11960704,1,6020056,1,6536663,1
11402808,1,7142165,1,2189620,1,11029327,1,5657434,1,9353968,1
8513496,1,4785588,1,3210834,1,9188953,1,6410478,1,3633339,1
11781767,1,7174262,1,2620108,1,10028097,1,7509958,1,8152505,1
3502888,1,2769005,1,11424308,1,6824616,1,6326833,1,9128227,1
10469241,1,6319162,1,4876823,1,2133919,1,10023173,1,7654841,1
2844369,1,2330407,1,10867773,1,8673194,1,9133754,1,9010204,1
6497426,1,6910806,1,3760068,1,9035412,1,5648693,1,7821209,1
10858279,1,9172695,1,8896210,1,2371512,1,11535915,1,10724590,1
6173054,1,5001532,1,6144962,1,9914777,1,2134525,1,3167088,1
3210834,1,7987803,1,3105132,1,5896828,1,5523834,1,4264765,1
2161083,1,5271777,1,4055185,1,5692844,1,3604783,1,8634511,1
9943524,1,9126070,1,3410471,1,8012550,1,11321898,1,3854449,1
6964335,1,5299427,1,4061331,1,10939024,1,11077188,1,2707318,1
2475819,1,7538612,1,8660426,1,4785588,1,5251226,1,9346828,1
4947579,1,10853308,1,10259293,1,6854644,1,2603439,1,10617102,1
4814050,1,5734212,1,11328064,1,10081366,1,10409603,1,8504040,1
10183137,1,5863663,1,7141856,1,9441897,1,5663528,1,5629399,1
10797148,1,2718579,1,7290442,1,2987180,1,11879765,1,10892252,1
8919961,1,2643523,1,2519663,1,8249195,1,4508112,1,3666603,1
10365008,1,5569592,1,9204560,1,11075716,1,11995721,1,11017376,1
9162837,1,7038964,1,6052023,1,6149591,1,4753946,1,10648266,1
10029091,1,4883530,1,10065446,1,8167432,1,10067237,1,574065,1
6267287,1,4895409,1,5726757,1,11731648,1,3882717,1,3657047,1
4308703,1,9330305,1,7387174,1,4614971,1,10448785,1,8895514,1
8637473,1,3827823,1,4530105,1,10699692,1,7448762,1,11500232,1
8556015,1,2225906,1,11941751,1,9685561,1,10843130,1,11014015,1
2964363,1,2550630,1,2283057,1,11072884,1,4816654,1,9913796,1
2613944,1,11208048,1,2642923,1,8481963,1,7013210,1,5647044,1
8411573,1,9671873,1,2769005,1,2214521,1,11247461,1,7430862,1
7882240,1,2049657,1,8195817,1,4824430,1,4841126,1,4277943,1
9027545,1,3193018,1,11172268,1,5557057,1,8066960,1,7551401,1
4456548,1,6929850,1,6294203,1,9829443,1,11867795,1,7690732,1
6989302,1,5620381,1,7255604,1,4496933,1,8238227,1,10389790,1
6811451,1,7426439,1,7359761,1,10648852,1,3528751,1,3651349,1
4146999,1,5083462,1,11543181,1,9021167,1,3315643,1,2139220,1
2792715,1,11214608,1,5226593,1,8749579,1,8347336,1,11566403,1
9756762,1,9485378,1,5261279,1,9458911,1,5625260,1,3164091,1
2987064,1,5423953,1,2170153,1,4843460,1,4497992,1,7597850,1
10558499,1,2437082,1,3828286,1,4899249,1,8996927,1,9923952,1
9031146,1,8005775,1,4414595,1,2277941,1,11082650,1,10648427,1
6717253,1,10159541,1,2372510,1,5373384,1,4076650,1,4910548,1
10199808,1,7557753,1,11684465,1,5024167,1,3858013,1,4286218,1
7149551,1,2607202,1,4177365,1,11441469,1,2403620,1,2696983,1
