28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
2705420,1,10188231,1,2668503,1,7490799,1,11008162,1,11931316,1
8236611,1,5785462,1,9793923,1,7599429,1,4050975,1,9192673,1
11999302,1,2183042,1,2618364,1,6374481,1,9069076,1,3620868,1
9651691,1,4253442,1,10646945,1,3979688,1,4445823,1,10271519,1
3745617,1,6761907,1,5433849,1,7623097,1,5688856,1,4193170,1
9172695,1,6661346,1,11189267,1,10226763,1,8824814,1,7162670,1
10141755,1,7476411,1,11783186,1,4445089,1,7533972,1,2878958,1
6651839,1,6971922,1,4156372,1,3972057,1,5783659,1,3153527,1
8369078,1,9189289,1,11671068,1,10020253,1,3694794,1,11770591,1
3513232,1,4689669,1,3575656,1,7702555,1,6710624,1,11782210,1
7367406,1,9649254,1,5353739,1,10283723,1,7957717,1,9111640,1
11869133,1,2395757,1,11170347,1,10703410,1,5158735,1,6349501,1
4751237,1,3281046,1,2115421,1,6940129,1,8554495,1,6062046,1
9729556,1,8485568,1,7379704,1,5904451,1,7093962,1,6111484,1
2411065,1,9205454,1,10796577,1,2054921,1,6020364,1,5791966,1
5506404,1,7627247,1,7861790,1,4774153,1,3251945,1,9862872,1
2781836,1,2785293,1,10643977,1,5955358,1,7569834,1,3646167,1
9925918,1,6212899,1,6964335,1,10205418,1,4573986,1,4159533,1
5904680,1,10886721,1,6069031,1,6804335,1,6086925,1,4692034,1
11542823,1,9470392,1,5455639,1,6842299,1,7518989,1,8384063,1
6711527,1,11861760,1,2273120,1,5360584,1,3239588,1,3217143,1
8459977,1,5668963,1,4194770,1,5745195,1,7784141,1,8245513,1
8068821,1,7281018,1,6677863,1,2358838,1,3589407,1,2958356,1
10689292,1,6247083,1,8531246,1,10749576,1,6771928,1,9916370,1
6633492,1,8255839,1,4050975,1,6352394,1,3086592,1,9969194,1
7946301,1,7599429,1,11008162,1,6848749,1,2036662,1,9031146,1
8411573,1,5312306,1,11829816,1,9491555,1,4470760,1,2675189,1
5815176,1,7509447,1,8832642,1,10572860,1,6929850,1,5381932,1
2585774,1,10226763,1,3742428,1,9406928,1,7561979,1,10516951,1
9258121,1,6309395,1,5688856,1,11861615,1,6034286,1,2107560,1
7612946,1,4445089,1,8824814,1,8544498,1,9250334,1,7705850,1
2808514,1,6984496,1,6710624,1,6391032,1,2705420,1,4755950,1
4325700,1,10020253,1,5073743,1,8285055,1,9651691,1,4301629,1
2036908,1,8665825,1,6811451,1,6216872,1,3745617,1,5238110,1
6463019,1,8099201,1,8254521,1,8280866,1,9172695,1,3640075,1
3840782,1,11854443,1,7957717,1,10224888,1,10192884,1,9449752,1
10200702,1,6940129,1,8554495,1,8248538,1,5613771,1,4155105,1
6368070,1,4774153,1,2684179,1,8855822,1,11951255,1,11961207,1
11021186,1,3579406,1,8280953,1,11892392,1,2620963,1,8171606,1
7864511,1,4739031,1,8037113,1,2650606,1,8422432,1,10634198,1
3424713,1,7560062,1,4375013,1,8432362,1,11869133,1,5288485,1
2420278,1,5955358,1,11368367,1,9624593,1,9729556,1,7629234,1
7865658,1,10205418,1,11404703,1,11010948,1,3959707,1,11811173,1
8241204,1,9086476,1,5961095,1,9793923,1,11314676,1,8672105,1
2139220,1,5690478,1,7837827,1,10701799,1,10823794,1,5431018,1
7572987,1,9442024,1,7340233,1,11189267,1,7605734,1,11879486,1
5206432,1,2107803,1,8195817,1,9315663,1,9584408,1,10987219,1
9209086,1,6254801,1,9398724,1,11904750,1,10169964,1,4717193,1
3513452,1,11592792,1,9632524,1,10071370,1,6784047,1,11545432,1
11979238,1,2358838,1,4470760,1,11783186,1,5044972,1,9237570,1
2604871,1,5281076,1,6929850,1,6757809,1,2808514,1,3746200,1
8456857,1,10186579,1,6034286,1,10439053,1,7217296,1,4295256,1
7296300,1,6848749,1,5746139,1,6060860,1,11879765,1,6997190,1
5013661,1,6352394,1,11999302,1,11104909,1,4325700,1,5269957,1
4249968,1,9491555,1,9651691,1,10472831,1,2036908,1,8347336,1
9118175,1,2855349,1,3745617,1,11074078,1,6463019,1,7533971,1
10281890,1,10642705,1,9172695,1,11170347,1,2351886,1,9619426,1
7298611,1,10572860,1,4028498,1,11326503,1,5980678,1,6128820,1
4198011,1,10225282,1,2873122,1,4741858,1,5610463,1,7548391,1
7617593,1,9478822,1,5175210,1,4701647,1,7864511,1,11686646,1
5386136,1,8285055,1,7656594,1,2115421,1,4552509,1,6943682,1
6033929,1,9539354,1,4493077,1,9930688,1,2420278,1,7987803,1
10765959,1,11788901,1,6123769,1,10796577,1,2292696,1,7689769,1
9835225,1,8248538,1,3678255,1,7861790,1,6209826,1,2943242,1
4703249,1,6062960,1,2620963,1,8406233,1,9137342,1,6917021,1
9984668,1,6820486,1,3513232,1,4463164,1,7865658,1,5774118,1
7669393,1,6762636,1,11869133,1,10804535,1,6036280,1,7947792,1
10961251,1,7787125,1,9729556,1,6964335,1,2139220,1,8072123,1
4711450,1,8432362,1,3409616,1,6069031,1,3963088,1,3544818,1
10824581,1,9624593,1,3407244,1,9704790,1,3228721,1,9278260,1
10209997,1,11010948,1,11802234,1,5688856,1,9648940,1,9765661,1
8900758,1,9623792,1,11653648,1,6085890,1,5872809,1,4343056,1
7722711,1,10978284,1,9925918,1,9489519,1,9295992,1,11836008,1
9923731,1,3786091,1,5904680,1,8824814,1,5672068,1,9765807,1
2324669,1,10701799,1,3959707,1,10456513,1,11872397,1,10397897,1
5121668,1,10261823,1,6375342,1,5783659,1,7296300,1,10470774,1
9829443,1,7397324,1,6711527,1,5664030,1,6902983,1,2670874,1
11065482,1,11783186,1,6848977,1,7910419,1,5313255,1,2627319,1
3413396,1,10439053,1,2493017,1,11762999,1,9018239,1,4948005,1
5299427,1,10042096,1,3593812,1,7957717,1,9856028,1,11471361,1
8936620,1,4156372,1,7946301,1,8554495,1,5185252,1,7634678,1
8815779,1,11671068,1,2643620,1,2684179,1,4249968,1,11529267,1
4096718,1,9268981,1,5815176,1,7141947,1,5645643,1,11781767,1
8939682,1,5353739,1,7483306,1,7093962,1,5158068,1,3498857,1
4122609,1,11074078,1,5361173,1,6020364,1,9187321,1,9692125,1
3262129,1,11170347,1,7217296,1,8452380,1,5596654,1,7366509,1
7872991,1,11326503,1,6070945,1,4573986,1,4198011,1,6554339,1
4544093,1,2719988,1,4325700,1,4375013,1,2078718,1,4824057,1
11267774,1,7379704,1,2036908,1,3239588,1,6151165,1,2275179,1
10290019,1,2115421,1,7028913,1,7784141,1,8049881,1,10604042,1
4193170,1,5590982,1,10623807,1,7038964,1,5386136,1,5687978,1
11782210,1,7861790,1,11382763,1,6771928,1,10765959,1,9180351,1
3153527,1,10127896,1,5980678,1,7421501,1,9984668,1,4954304,1
11770591,1,6964335,1,4552509,1,11725400,1,2262617,1,9400386,1
3497457,1,6069031,1,3424713,1,8195817,1,7669393,1,8094092,1
10170543,1,4262237,1,7618999,1,6929850,1,2663546,1,10867773,1
6286663,1,7752874,1,6290309,1,9063324,1,7817263,1,6872301,1
5904834,1,6903681,1,2420278,1,7666353,1,3527140,1,3633339,1
9256043,1,9704790,1,5102026,1,9651691,1,9979906,1,6721936,1
4692034,1,8531246,1,7132769,1,11192389,1,8057414,1,3538187,1
4159533,1,9069076,1,2387337,1,9172695,1,10420696,1,7438517,1
11869077,1,11829816,1,9137342,1,7470439,1,10761672,1,3662468,1
6417241,1,10268438,1,7865658,1,4493077,1,3677342,1,10866207,1
9845740,1,6782632,1,11462659,1,2017012,1,3616678,1,10313212,1
2958356,1,9853580,1,11858689,1,6123769,1,3024430,1,10366048,1
9031146,1,9489519,1,4701162,1,3454038,1,9923731,1,5991852,1
4061565,1,7785005,1,2139220,1,3257769,1,2928297,1,10565193,1
10516951,1,9820565,1,9295992,1,7367406,1,11743628,1,11193313,1
2107560,1,5664030,1,5697312,1,6326234,1,9869298,1,9446911,1
5381932,1,6710624,1,2834235,1,11796408,1,9829443,1,10312551,1
7705850,1,5505817,1,9448483,1,8978928,1,8844541,1,11065200,1
3423260,1,7957717,1,8481315,1,11869133,1,10460331,1,10482065,1
5238110,1,5158735,1,7296300,1,9729556,1,11629613,1,7790949,1
3640075,1,8554495,1,10355450,1,9640512,1,5299427,1,5632523,1
9478723,1,7141947,1,5718261,1,11802234,1,4096718,1,9848370,1
11849431,1,2842741,1,4249968,1,2781836,1,10267339,1,3400038,1
2100792,1,8037113,1,6548375,1,9925918,1,8138461,1,7755314,1
4142598,1,9701964,1,4198011,1,6037704,1,8442594,1,5046580,1
7482358,1,4573986,1,7049671,1,2086250,1,8939682,1,8676144,1
8672105,1,5105258,1,3072720,1,8459977,1,7360186,1,9262512,1
5431018,1,3468516,1,8131339,1,6633492,1,8738087,1,8804739,1
11760876,1,4375013,1,2308273,1,8896845,1,7711501,1,3254311,1
10987219,1,3239588,1,10765959,1,8411573,1,2478901,1,4200845,1
4717193,1,11368367,1,4519228,1,9294643,1,3633783,1,5217376,1
10306708,1,11731039,1,9984668,1,7612946,1,9733811,1,8847062,1
11545432,1,7038964,1,10602340,1,5024167,1,3262129,1,10858279,1
8850543,1,2234258,1,2262617,1,11879765,1,4193170,1,4160225,1
8266974,1,8195817,1,4233240,1,4325700,1,9111640,1,5354002,1
3963222,1,2258018,1,2919207,1,7798980,1,6062046,1,10230705,1
9979509,1,6929850,1,9269514,1,6463019,1,11770591,1,7563374,1
3746200,1,8971024,1,9462187,1,10623807,1,11473417,1,2553171,1
4295256,1,5746139,1,10209997,1,3424713,1,8267723,1,2105517,1
10620734,1,5970345,1,8900758,1,7864511,1,11733074,1,6713971,1
5269957,1,3745617,1,3616678,1,4552509,1,4159533,1,11254823,1
8347336,1,9172695,1,4898408,1,6290309,1,4692034,1,8481560,1
7533971,1,2873122,1,9923731,1,2420278,1,11318870,1,7640191,1
4693600,1,5175210,1,2324669,1,6100369,1,11869077,1,6169246,1
5656076,1,6123769,1,9869298,1,7450977,1,9845740,1,8099282,1
6943682,1,2620963,1,5341028,1,2387337,1,7837757,1,8721862,1
267055,1,3513232,1,6352749,1,10071786,1,2107560,1,11020787,1
6639207,1,11796408,1,9829443,1,10791934,1,4755950,1,6088800,1
10291903,1,11869133,1,3413396,1,6421426,1,3640075,1,9021033,1
7494105,1,9729556,1,10091848,1,7865658,1,5678183,1,4508397,1
10973823,1,5828721,1,8563240,1,11462659,1,9478723,1,7894753,1
3207467,1,11314676,1,8936620,1,2139220,1,4155105,1,8145240,1
4146999,1,10823794,1,4726089,1,4978814,1,11961207,1,10485173,1
2690411,1,3698175,1,8939682,1,10183922,1,10634198,1,2272022,1
6917021,1,10169964,1,8138461,1,3800853,1,6933287,1,3453619,1
5774118,1,10901998,1,6525145,1,9295992,1,5288485,1,10563518,1
7947792,1,9868471,1,8446369,1,9209086,1,2453017,1,8208746,1
8072123,1,2188705,1,3165658,1,5672068,1,8672105,1,3254089,1
3544818,1,2585774,1,3620868,1,2295492,1,11888099,1,7615198,1
6207865,1,9258121,1,4193170,1,8456857,1,7428550,1,11987598,1
7872119,1,5681687,1,6317977,1,9453071,1,10987219,1,10117118,1
3296956,1,2808514,1,11782210,1,3663470,1,9204344,1,10792758,1
7788078,1,3672484,1,9111640,1,7296300,1,4717193,1,7542052,1
4343056,1,11879765,1,3153527,1,5606255,1,10306708,1,5470082,1
2670874,1,4325700,1,6062046,1,5313255,1,11545432,1,10675365,1
2627319,1,2036908,1,9862872,1,5158068,1,9237570,1,3057231,1
10444991,1,4146995,1,10170543,1,6658446,1,7187340,1,9968443,1
4948005,1,6463019,1,6286663,1,6548375,1,8976394,1,5296825,1
10840809,1,10623807,1,6500957,1,9533462,1,9570112,1,11587907,1
4772524,1,11778665,1,7375926,1,2078718,1,6997190,1,2634674,1
2924109,1,6368070,1,4591715,1,6151165,1,8275200,1,5331964,1
8458708,1,5980678,1,4159533,1,9928194,1,5269957,1,6812906,1
3491147,1,7864511,1,11869077,1,11731648,1,11897535,1,5705149,1
9002480,1,3424713,1,6417241,1,3573333,1,8347336,1,5394271,1
4824057,1,2420278,1,9845740,1,10765959,1,6602703,1,6933758,1
10604042,1,5102026,1,9031146,1,7494846,1,2810878,1,11181199,1
3609048,1,7865658,1,2107560,1,9984668,1,7548391,1,3393382,1
8992341,1,9137342,1,5381932,1,10602340,1,6943682,1,5004043,1
11402808,1,4701162,1,7705850,1,3722768,1,7494105,1,9193621,1
5471902,1,2139220,1,3640075,1,9782746,1,2943242,1,10016979,1
6341746,1,5672068,1,2265786,1,11324913,1,6917021,1,4506588,1
9767582,1,10728435,1,5124867,1,2229834,1,8072123,1,4566627,1
10921235,1,7296300,1,9478723,1,11011890,1,7947792,1,8664158,1
8106339,1,3607363,1,11961207,1,8177571,1,10450232,1,3384283,1
8094092,1,4249968,1,10634198,1,3677342,1,6387233,1,3234250,1
6872301,1,5645643,1,9740004,1,10209997,1,7788078,1,11732958,1
3633339,1,3242472,1,8672105,1,9923731,1,4343056,1,11169374,1
3587192,1,5596654,1,11888099,1,11743628,1,10397897,1,4130815,1
11837461,1,6548375,1,10987219,1,9869298,1,11836008,1,4857430,1
7438517,1,2078718,1,7208998,1,5341028,1,10470774,1,6933041,1
5577051,1,8131339,1,7482358,1,9829443,1,5064309,1,10291388,1
9656369,1,4644126,1,4717193,1,11590663,1,2627319,1,2299401,1
4989730,1,10765959,1,11545432,1,8844541,1,4948005,1,7004391,1
4883530,1,6102390,1,8371369,1,2716198,1,2924109,1,7464062,1
9325991,1,4703249,1,8266974,1,8936620,1,7634678,1,4755426,1
9807301,1,4639708,1,3963222,1,4096718,1,10600592,1,6305142,1
2017538,1,9984668,1,4295256,1,3558987,1,11781767,1,3397786,1
10313212,1,7302753,1,9979509,1,9053286,1,9692125,1,6610878,1
10565193,1,8841291,1,8275200,1,5325073,1,6554339,1,4737655,1
5991852,1,10961251,1,4210866,1,11163456,1,11838715,1,5668506,1
2779909,1,3527140,1,10152472,1,8738087,1,11552794,1,9388844,1
10312551,1,7755472,1,8347336,1,3125671,1,9400386,1,8174866,1
6750968,1,9462187,1,6229335,1,2883314,1,8094092,1,11262658,1
4735792,1,6899838,1,9712577,1,2478901,1,3633339,1,7699309,1
4800271,1,8331817,1,6128820,1,7781147,1,7265816,1,5904642,1
2129462,1,9923731,1,7464655,1,4001795,1,6161317,1,3521614,1
10482065,1,11743628,1,5656076,1,8586935,1,3587192,1,7856144,1
5632523,1,2324669,1,2889227,1,4193170,1,5877587,1,9787988,1
11713966,1,9869298,1,6943682,1,3470697,1,6000897,1,6730894,1
3400038,1,5341028,1,7326407,1,3153527,1,11837461,1,11771688,1
8882028,1,4141257,1,11692568,1,9862872,1,3526116,1,11178748,1
5046580,1,6352749,1,7494105,1,10170543,1,9536153,1,3948472,1
7755314,1,8844541,1,2943242,1,3837878,1,3054134,1,9738062,1
6717253,1,6492674,1,6917021,1,6286663,1,9656369,1,6948798,1
2597332,1,5299427,1,5774118,1,5904834,1,4883530,1,8717893,1
5217376,1,9191424,1,8072123,1,7375926,1,2770960,1,2373675,1
9432426,1,11629613,1,8496203,1,4159533,1,5966962,1,5586480,1
8847062,1,10980062,1,11555765,1,4692034,1,10313212,1,7656453,1
10858279,1,6530733,1,7788078,1,2490697,1,5991852,1,7475401,1
4269315,1,8815779,1,9947271,1,11869077,1,575082,1,3224827,1
7461219,1,8939682,1,4343056,1,2958356,1,7432917,1,5026997,1
4160225,1,9053286,1,2670874,1,9031146,1,11065200,1,3849352,1
10732557,1,3578462,1,4948005,1,4061565,1,8520327,1,10103250,1
10230705,1,9192673,1,8053810,1,2675189,1,3430423,1,7024125,1
7563374,1,6677412,1,4824057,1,2107560,1,10890914,1,6100451,1
2159800,1,4022751,1,11099200,1,5381932,1,11240779,1,5366760,1
2553171,1,8446369,1,7873530,1,7705850,1,4546408,1,9113278,1
11376880,1,6249915,1,5687978,1,9378570,1,3035797,1,2056453,1
10899506,1,3262129,1,11000859,1,6666248,1,10482065,1,4153351,1
3497561,1,6453618,1,7488749,1,4155105,1,5778292,1,10406683,1
4063521,1,4193170,1,2773406,1,11961207,1,9198822,1,11391783,1
11254823,1,7162670,1,9767582,1,7791147,1,2510026,1,2261649,1
10661673,1,11782210,1,2525086,1,10634198,1,3400038,1,11043391,1
7640191,1,11770591,1,8106339,1,8672105,1,6874199,1,11700697,1
5668446,1,11921680,1,9400386,1,10987219,1,5673843,1,7089189,1
10204477,1,9862872,1,9622273,1,11545432,1,7755314,1,4197699,1
6169246,1,10170543,1,8094092,1,4595847,1,5046580,1,3881375,1
6388430,1,3837878,1,10867773,1,8371369,1,2353178,1,10390833,1
8721862,1,6286663,1,4778900,1,9570112,1,5217376,1,4350348,1
11020787,1,2878407,1,4884109,1,5269957,1,4200845,1,4722774,1
6088800,1,4159533,1,6004869,1,10152472,1,7989201,1,2117190,1
6669638,1,8384063,1,6872301,1,8347336,1,10858279,1,11587624,1
9021033,1,11869077,1,4833990,1,2810878,1,5957081,1,10679860,1
6743797,1,2958356,1,3633339,1,7548391,1,2910906,1,10094273,1
10071051,1,9031146,1,8874095,1,5656076,1,4160225,1,3718999,1
10563518,1,4061565,1,4192366,1,9816794,1,10230705,1,11099944,1
2562489,1,2107560,1,7212780,1,8661319,1,2921695,1,4923467,1
8212714,1,3640075,1,11837461,1,2889227,1,5140182,1,7408576,1
3254089,1,5678183,1,11241899,1,6943682,1,10204477,1,4314831,1
6320062,1,5124867,1,4215415,1,267055,1,6169246,1,3108010,1
3057231,1,10089040,1,10031365,1,10291903,1,10628059,1,6850056,1
5470082,1,11961207,1,8611957,1,3519355,1,11020787,1,4431594,1
7012507,1,8841673,1,2477209,1,6917021,1,6388430,1,5133845,1
9968443,1,8131759,1,9671873,1,5774118,1,8721862,1,7666454,1
9756581,1,5741932,1,10366048,1,11849482,1,3366344,1,3901523,1
11324184,1,8672105,1,10565193,1,8072123,1,4783644,1,2508806,1
6812906,1,2734461,1,5991852,1,7947792,1,6088800,1,6432092,1
5394271,1,7763517,1,6937065,1,3544818,1,9021033,1,5208859,1
5761169,1,10987219,1,10312551,1,7788078,1,7785976,1,4979474,1
3111286,1,10306708,1,11672093,1,11836008,1,7894753,1,4750424,1
11278742,1,11545432,1,4800271,1,4343056,1,5881055,1,2633437,1
8264733,1,8371369,1,4546408,1,6502729,1,4109111,1,4520211,1
8269206,1,3963222,1,8780011,1,10397897,1,10485173,1,10368078,1
5625665,1,4295256,1,11713966,1,2670874,1,2272022,1,4210722,1
3882717,1,6017937,1,5046580,1,11747561,1,3453619,1,4612718,1
7262226,1,5269957,1,7755314,1,2627319,1,10563518,1,8271310,1
9981915,1,8347336,1,8676144,1,4914636,1,3254089,1,2467831,1
10016979,1,6229335,1,6717253,1,4948005,1,3865163,1,3553523,1
8116725,1,333647,1,4200845,1,10600592,1,7542052,1,11657506,1
3124307,1,3240615,1,3254311,1,6554339,1,7012507,1,3666603,1
9412490,1,5656076,1,5217376,1,3019307,1,9968443,1,11913772,1
9458919,1,2810878,1,6196049,1,3706064,1,10493208,1,10335483,1
3234250,1,7548391,1,8847062,1,9002480,1,11587907,1,2741031,1
7935548,1,11783141,1,10858279,1,2275179,1,7481468,1,7965148,1
7515666,1,267055,1,3822274,1,8386939,1,4209338,1,8498622,1
10291388,1,10291903,1,7193180,1,11402808,1,5394271,1,5308783,1
8212954,1,7229724,1,8985473,1,9180351,1,9282080,1,9700286,1
3879769,1,6917021,1,10878216,1,11804681,1,3111286,1,6505941,1
4497257,1,8072123,1,4160225,1,5349633,1,11278742,1,11551406,1
8023827,1,3372493,1,5921385,1,9362080,1,6226912,1,5222099,1
6918317,1,11555765,1,6497131,1,2525086,1,4945060,1,4426879,1
8485688,1,7788078,1,10663986,1,9400386,1,3882717,1,6208252,1
6610878,1,3874005,1,2981438,1,5627401,1,10021354,1,7685075,1
8912269,1,2069983,1,10899506,1,6290474,1,10016979,1,4837094,1
3397786,1,4343056,1,3497561,1,8094092,1,8116725,1,10382353,1
5668506,1,9035191,1,10661673,1,4778900,1,4566627,1,8184639,1
4044694,1,10470774,1,8481560,1,6872301,1,7527085,1,7172742,1
8174866,1,5064309,1,2335100,1,4833990,1,6586819,1,10493616,1
11262658,1,2627319,1,8721862,1,11634206,1,8664158,1,4438129,1
7699309,1,4948005,1,11020787,1,3633339,1,8816897,1,2454898,1
6730894,1,11339114,1,5881055,1,6721936,1,5823664,1,3223621,1
3281691,1,4759610,1,10124198,1,2373812,1,3234250,1,2608552,1
11677760,1,7634678,1,10485173,1,4564318,1,11169374,1,11817002,1
6948798,1,8053810,1,3453619,1,5601761,1,4130815,1,10912766,1
7864447,1,11094669,1,10563518,1,11837461,1,11156593,1,11037142,1
6872256,1,10229104,1,2700414,1,3000333,1,7795563,1,10539812,1
3075336,1,3431120,1,7615198,1,7438517,1,2297736,1,8387242,1
6207271,1,2610480,1,5267246,1,10031365,1,8640893,1,3626485,1
7656453,1,4824057,1,5470082,1,10954126,1,10291388,1,5909447,1
8944295,1,2626070,1,7542052,1,10565193,1,2299401,1,7384237,1
3743058,1,10706878,1,10675365,1,5328701,1,4497257,1,9547902,1
3637467,1,3609048,1,9968443,1,5991852,1,7004391,1,3963489,1
5026997,1,11112450,1,11437332,1,11567898,1,6621048,1,2467532,1
3849352,1,11000859,1,7481468,1,6937065,1,4416647,1,5780508,1
3252617,1,11804681,1,5331964,1,11065200,1,8023827,1,2394552,1
7936723,1,9767582,1,6812906,1,4319119,1,6305142,1,9366118,1
8100739,1,10921235,1,9241973,1,10482065,1,4737655,1,10680889,1
2759186,1,8094092,1,5394271,1,5778292,1,5668506,1,4971334,1
10048483,1,4778900,1,4209338,1,9198822,1,8174866,1,10254439,1
8199392,1,6004869,1,5004043,1,8780011,1,5307672,1,8040199,1
10406683,1,9445337,1,3822078,1,6836472,1,9125470,1,6026069,1
10954603,1,3682499,1,9743052,1,6131620,1,3521614,1,2938314,1
11773613,1,6872301,1,5625665,1,7755314,1,9787988,1,4381128,1
8743881,1,10371130,1,10016979,1,8676144,1,7644075,1,3169400,1
2261649,1,3633339,1,7262226,1,8804739,1,6730894,1,3285075,1
11043391,1,7265816,1,4566627,1,11333034,1,11814313,1,3547114,1
3838845,1,5877587,1,10971093,1,5217376,1,6345091,1,6214714,1
6334474,1,10863716,1,5468755,1,4200845,1,6948798,1,3913419,1
5485024,1,5093451,1,2297736,1,6196049,1,7864447,1,9846651,1
4197699,1,11837461,1,8212954,1,7989201,1,6872256,1,10483808,1
3881375,1,11241899,1,11070836,1,8847062,1,5586480,1,11903446,1
9755958,1,11349781,1,7004391,1,2910906,1,7656453,1,10419912,1
4722774,1,7438517,1,8542703,1,4160225,1,4692727,1,8318308,1
4350348,1,4883530,1,7056517,1,3061779,1,8506031,1,3657047,1
2722287,1,10031365,1,4416647,1,7563374,1,3637467,1,7194319,1
11587624,1,11282703,1,8023827,1,7533265,1,7024125,1,11354637,1
10679860,1,10313212,1,4755426,1,7388693,1,3849352,1,5385241,1
11311196,1,4902528,1,6305142,1,2921695,1,9113278,1,10470841,1
5314954,1,10836247,1,6918317,1,9729786,1,2056453,1,7920101,1
9156545,1,5966962,1,8485688,1,9776687,1,2828106,1,3234891,1
3718999,1,9671873,1,4321054,1,7383714,1,5247780,1,5899533,1
6419984,1,5991852,1,5668506,1,10204477,1,8743881,1,11953468,1
7408576,1,10565193,1,9098715,1,2143044,1,5067032,1,3531939,1
4923467,1,8253228,1,2984534,1,6169246,1,3881375,1,4868243,1
4314831,1,4130215,1,8174866,1,8243058,1,9274603,1,3076538,1
7514208,1,6937065,1,7699309,1,6388430,1,2966316,1,9436311,1
4431594,1,11672093,1,7856144,1,8721862,1,4350348,1,9580016,1
10328518,1,6750968,1,6730894,1,11020787,1,2722287,1,9742427,1
5887083,1,10890914,1,3948472,1,3289285,1,4549714,1,11214064,1
8429482,1,11713966,1,6872256,1,4508397,1,10679860,1,5723674,1
4979474,1,8882028,1,5513497,1,5881055,1,5733025,1,7624054,1
4750424,1,3400038,1,7475401,1,10124198,1,5314954,1,10351589,1
11553444,1,5673843,1,3557451,1,3453619,1,8954282,1,5322397,1
4210722,1,7755314,1,10996468,1,2272022,1,4972941,1,10544661,1
6539196,1,6717253,1,5772902,1,10563518,1,10378531,1,10095850,1
3269312,1,7201996,1,3637467,1,5726795,1,11812531,1,226326,1
4939609,1,8804739,1,5026997,1,11975615,1,9182085,1,9170723,1
7488667,1,5217376,1,3849352,1,6320062,1,8352613,1,11786993,1
6178394,1,7096501,1,7936723,1,6736086,1,5887083,1,9580818,1
8606897,1,8847062,1,7126112,1,7542052,1,11078446,1,3130362,1
5317320,1,3822274,1,10048483,1,2903518,1,4979474,1,9016389,1
5223178,1,6390612,1,8743881,1,3155361,1,4750424,1,9640015,1
10144305,1,8985473,1,2261649,1,5470082,1,2160221,1,9338521,1
5308783,1,5957081,1,11056981,1,9968443,1,4210722,1,5446057,1
6505941,1,7461219,1,5850624,1,9756581,1,3711621,1,7669874,1
11551406,1,10143484,1,8076187,1,11587907,1,8271310,1,5923074,1
6208252,1,4160225,1,5620381,1,7481468,1,3553523,1,4719975,1
7685075,1,8431117,1,4350348,1,4209338,1,7488667,1,10065446,1
4837094,1,7790112,1,6007827,1,5394271,1,2218629,1,4776579,1
5372548,1,2921695,1,7578444,1,9282080,1,10335483,1,10244576,1
5596094,1,7563374,1,8081062,1,3822078,1,5825889,1,7230477,1
9856101,1,2553171,1,9872510,1,11400055,1,11758916,1,10819775,1
8184639,1,2159800,1,4972941,1,4655071,1,2741031,1,6150969,1
7263395,1,7533265,1,8954282,1,8269206,1,7965148,1,8045871,1
10493616,1,11376880,1,2867614,1,10597289,1,10078523,1,6382256,1
5484763,1,10661673,1,4614923,1,9193621,1,5223178,1,11099948,1
3223621,1,2143044,1,11812531,1,10016979,1,11882206,1,7199982,1
2716793,1,6169246,1,3901523,1,3267345,1,10144305,1,2189620,1
11037142,1,2339114,1,8429482,1,6088254,1,6505941,1,11878149,1
10539812,1,8721862,1,4750424,1,7527085,1,6760853,1,8230461,1
4312609,1,6088800,1,4210722,1,8664158,1,5222099,1,11234130,1
4252770,1,9021033,1,11706759,1,4130815,1,2679792,1,6576964,1
3788519,1,3453619,1,3553523,1,11156593,1,4426879,1,8166282,1
7384237,1,2588238,1,4939609,1,2804543,1,6208252,1,9188953,1
2076514,1,7212584,1,2669487,1,11241079,1,4837094,1,10904509,1
7103203,1,6286341,1,8606897,1,10291388,1,11509464,1,6674144,1
11345046,1,6743797,1,5317320,1,8019964,1,5596094,1,6262151,1
11687158,1,10563518,1,8498622,1,8542703,1,10382353,1,8026582,1
7670279,1,5726795,1,10144305,1,3578214,1,11388587,1,7115885,1
7643313,1,8212714,1,5308783,1,4416647,1,7172742,1,6167875,1
5559191,1,5901367,1,6505941,1,6305142,1,10493616,1,11500232,1
9366118,1,11975615,1,3900417,1,5668506,1,11827944,1,4431545,1
4862229,1,10417817,1,11551406,1,3915960,1,8417118,1,4456113,1
11158862,1,10675365,1,10366326,1,8174866,1,2454898,1,8231363,1
3285075,1,7542052,1,5222099,1,7699309,1,10024382,1,5376411,1
6214714,1,8957431,1,6641713,1,3521614,1,3223621,1,5970581,1
4323149,1,2903518,1,11828417,1,4664649,1,2608552,1,10571842,1
4456548,1,5470082,1,4426879,1,7856144,1,10912766,1,3151372,1
8148854,1,11437332,1,8922593,1,6730894,1,10539812,1,3851055,1
5484605,1,9968443,1,4837094,1,11814313,1,3626485,1,4699575,1
9579008,1,9756581,1,5596094,1,11771688,1,7116587,1,6347691,1
10747207,1,11587907,1,3676525,1,3281691,1,10396493,1,6162932,1
2890120,1,6066947,1,6411792,1,8717893,1,10188269,1,3838538,1
11543104,1,5331964,1,9442484,1,6207271,1,2467532,1,7763747,1
